X,Y,id,osm_id,z_order,amenity,name,name:en,building,addr:housenumber,addr:housename,addr:street,addr:city,addr:state,addr:postcode,addr:place,addr:country,addr:hamlet,addr:suburb,addr:subdistrict,addr:district,addr:province,website,contact:website,phone,contact:phone,opening_hours,cuisine,religion,denomination,access,wheelchair,ele,brand,tower:type
-105.263838936660207,40.00745957313282,2980794,2152591487,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263934406537359,40.007455466000266,2980796,2152591485,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263804738495253,40.007402073277035,2980801,2152591480,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263956534761732,40.007582032738185,2980806,2152591495,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263921582225493,40.007678173167562,2980808,2152591498,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269804504786862,40.008787434233568,2982246,2153573591,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269805510615242,40.008539665175761,2982248,2153573588,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263880343261889,40.006862027255579,2982335,2153665512,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265574828807445,40.004841066581406,2982514,2153847639,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264800676230337,40.005377173108371,2982519,2153847683,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263550934467162,40.006199689266793,2982595,2153926040,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263420009139594,40.006198264343254,2982598,2153926036,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263518664139951,40.006232797784349,2982602,2153926044,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263414225626406,40.006609229055869,2982611,2153926068,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263514976102556,40.00657746164282,2982615,2153926063,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263414225626406,40.00659112414499,2982622,2153926065,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268180846323119,40.010849047138123,3002653,2173827441,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264288541946428,40.004561027196388,3006187,2177939678,0,cafe,Weather Tech Cafe,,,,,,,,,,,,,,,,,,,,"Mo-Fr 00:00-2:00,11:00-24:00; Sa-Su 00:00-2:00,16:00-24:00",,,,,,,,
-105.264900337059075,40.004604193997721,3006189,2177939679,0,fast_food,CU on the Run,,,,,,,,,,,,,,,,,,,,"Mo-Th 7:30-9:30,10:30-21:00; Fr 7:30-9:30,10:30-19:00; Sa-Su off",,,,,yes,,,
-105.270353770901821,40.009677592350585,3027466,2198065533,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271325652574788,40.006727162433521,3041377,2213712823,0,cafe,Starbucks,,,,,,,,,,,,,,,,,,+1-303-492-1662,,"Mo-Th 07:00 - 21:00; Fr 07:00 - 19:00; Sa 11:00 - 17:00; Su 12:00 - 17:00",,,,,yes,,,
-105.27169001390574,40.006697490496265,3041382,2213712835,0,fast_food,Subway,,,,,,,,,,,,,,,,,,303.492.1643,,"Mo-Th 07:00 - 21:00; Fr 07:00 - 18:00; Sa 10:00 - 15:00",sandwich,,,,yes,,,
-105.261863908815428,40.001002657842122,3071197,2261042726,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261863908815428,40.001039119120918,3071200,2261042729,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261862819168016,40.001194016691585,3071201,2261042741,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265448010612431,40.00542067518586,3071210,2261042861,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270672450860474,40.008101459277839,3071214,2261042996,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265586060557695,40.008454337401446,3084161,2270843412,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268986011941962,40.005106856731032,3084163,2270843428,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270465166394999,40.010215542896276,3108183,2287613439,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270664152776334,40.010488290025535,3108186,2287613442,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262348382818857,40.007341555936137,3424378,2490075109,0,post_box,Fedex box,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264555337924449,40.007166960893016,3438899,2501146369,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264636139471037,40.007255389971505,3438902,2501146372,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264678468082067,40.007256731076012,3438905,2501146373,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264893882993633,40.007402660010257,3438907,2501146375,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264889943499128,40.00742478823463,3438908,2501146377,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261274409565246,40.004955731016821,3488215,2538075717,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261249347674749,40.004944247809476,3488217,2538075719,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269091707740984,40.008149152306885,3576177,2624007432,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268715947021718,40.008391137851504,3576185,2624009337,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270232903858059,40.00878165072038,3621785,2667851887,0,cafe,The Laughing Goat,,,1720,,Pleasant Street,Boulder,,80309,,,,,,,,http://thelaughinggoat.com/,,,,,coffee_shop,,,,,,,
-105.272352938627733,40.006395825801064,3623288,2669528367,0,bicycle_rental,Broadway and Euclid B-cycle Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271715578710428,40.007845643592987,3665646,2703445599,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271586665039607,40.007410538999238,3665650,2703445624,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271520028909379,40.007414981407919,3665652,2703445626,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.27160275829371,40.007390338612595,3665655,2703445629,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271494715561801,40.007393859011927,3665657,2703445631,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271696803247309,40.007413137389221,3665658,2703445621,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271660174330449,40.007413137389221,3665662,2703445622,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261993157762362,40.007390254793563,3665678,2703448385,0,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262283339250232,40.007147766334754,3665681,2703448399,0,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272163759073109,40.00773625975657,3665696,2703452213,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272164932539553,40.007790323032026,3665698,2703452171,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272137356078119,40.007797699106817,3665699,2703452176,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272161328321189,40.00775092808712,3665701,2703452201,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263745143163689,40.003577159401857,3665819,2703572989,0,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263535930860485,40.00310358187258,3665833,2703606306,0,post_office,UPS Store,,,,,,,,,,,,,,,,,,,,opening_hours=Mo-Fr 07:00-21:00 Sat: 10:00-14:00,,,,,,,,
-105.262854649770546,40.003017248269884,3665834,2703606305,0,cafe,The Hub,,,,,,,,,,,,,,,,,,,,opening_hours=Mo-Fr 07:00-21:00,coffee_shop,,,,,,,
-105.266983826730907,40.007193363888007,4136990,3128472869,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26713042621742,40.007197554839621,4391546,3392575004,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261507175016362,40.003185975980756,7203519,5249709039,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,
-105.275461535057701,40.007326887605586,1702804,1185576183,0,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.275985906920226,40.007088338641267,3661648,2700664451,0,bank,"Chase;College Corner",,,,,,,,,,,,,,,,,,,,,,,,,,,,
